sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_direct_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
454,6349b89cd2c8d58f223585606e4a446d,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:42:11.302174+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,,,,,,1a14d678a54a2f7525d63f20956f6ce2,,,,,,,,,,,,,,7,VERIFIED,,,,,True,,,,,False,jhaPIpeS8oeRbMKWoo02Td4064xt3R91GcF8CKsUoxg=,75c47f6ad1429160878211486a5d3078372c1d1077b63cb0ca942cd0f7751544,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,74e62eb76d97151b626549e7f6f4b406482b7ffe870254fe3775540b96060ad8,U3MkBVlrUFxwd0KnGkMQjiPTDy9h+fajI6pXtblmjcM=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,"T3: xMK submit share (round-level finalize), noise=0.000",reference_python,n=|logq=|scale=|scheme=alg_xmk_ckks,xmk_agg_pk:624dd6679eb640f3,,,,,,,,,f5b33060998fec2664b360a67c86ca7a40beca4cd5777306e7ee6ccbc0497659,,6c2954829b73dd15776bd90869d484a4d6476a7cc57135aa15f04a20b3fe37c0,audit_trails/artifacts/ciphertext_attestations/T3_XMK_CKKS_TADP_client_000_r7_9cd9ae38e0a01885__6c2954829b73dd15.json,,,,,,,,,,,,,,,fa584d1c74509b18d0d0616ffa2135a0c0afda3c11f7e8d4467c025e2e5eed9e,18f1dbbfb7fa4cd3c5a5332be93acd7b13d2dcde3ef4c1a8ea565490dff0921b,,
455,652bdb3cf82c4d854b9a25cbca3da126,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:42:28.347502+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,1a14d678a54a2f7525d63f20956f6ce2,,,,,85c7f6e22c4fa1ddf7c24dd152e5a521625250dbedd53996d002b94fc3b862c3,29b12b1b7d58ac8f9ab6cc676757a3540c0582c13d983e53753727b6e63bd219,,,2026-08-14T11:40:22.286958+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,8,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,aiSufM0lhIMpLPJREQGC4+0m2qSx8f67sBGS3Mmfjcg=,24a571c7ff4e00249df0f320c618289db023f8260bb590b3f0d00577947e998d,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,5563b34b25ed62a852e39564bd8c8e0d96ea5272dd5c016a0857b6cc8f1f2529,mSg3jFcmmmhx/aLuxI6MZIQRV1jObYpw92EffD9/OK4=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,0c80630a58b1685a958161bc0f1ac9e6fb6209a485840b9380eab02b09489d70,audit_trails/artifacts/accepted_runtime_submissions/T3_XMK_CKKS_TADP_client_000_r8_24a571c7ff4e0024__0c80630a58b1685a.json,,,,,,,,,,,,,18f1dbbfb7fa4cd3c5a5332be93acd7b13d2dcde3ef4c1a8ea565490dff0921b,3dbbe67c0f88770edc8dd5fcc4d649632a70e2578d0040732f138947c87bb421,,
456,c4d682e7538422676071a9051e94809c,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:42:28.691722+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,,,,,,1a14d678a54a2f7525d63f20956f6ce2,,,,,,,,,,,,,,8,VERIFIED,,,,,True,,,,,False,aiSufM0lhIMpLPJREQGC4+0m2qSx8f67sBGS3Mmfjcg=,24a571c7ff4e00249df0f320c618289db023f8260bb590b3f0d00577947e998d,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,7c6da4f5b8b147f6e75e50700250c76c2791764545e3480d48266df0d4d5af27,mSg3jFcmmmhx/aLuxI6MZIQRV1jObYpw92EffD9/OK4=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,"T3: xMK submit share (round-level finalize), noise=0.000",reference_python,n=|logq=|scale=|scheme=alg_xmk_ckks,xmk_agg_pk:624dd6679eb640f3,,,,,,,,,357b19642d8021310bc73c12f9ffc6bf27599fd48fb8df7787e6560ac2cbb6c0,,07e5961ef721c80641ec359f9bfb2178b580ddd17d99578f1734b80665d41ec5,audit_trails/artifacts/ciphertext_attestations/T3_XMK_CKKS_TADP_client_000_r8_4311c1bfb25b7da9__07e5961ef721c806.json,,,,,,,,,,,,,,,3dbbe67c0f88770edc8dd5fcc4d649632a70e2578d0040732f138947c87bb421,4ab141f58e2f99a0e81c46e738fe7da300e8d7a07b033e60a21b5a35e1bf0425,,
457,654fd5cd873795d4849518ea1673edb4,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:42:45.747300+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,1a14d678a54a2f7525d63f20956f6ce2,,,,,85c7f6e22c4fa1ddf7c24dd152e5a521625250dbedd53996d002b94fc3b862c3,29b12b1b7d58ac8f9ab6cc676757a3540c0582c13d983e53753727b6e63bd219,,,2026-08-14T11:40:22.286958+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,9,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,3EzbxuqEbbnQshTvQL3qT/lhq17dLdznxVxYoAEpv2U=,599b764f39462676ae87aa705960c10cb28da2edeb8507052813af88f229091a,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,bb33c092bc9e0a3f94c0b2b2e8da10804738f6be148591920bb0ea8e449d9cae,vFczU7ZAwSe8Cho2wesmZ/HLpXk7rkw3hHnP6npxZZY=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,374dccf9f39028f265fd8782339063048bb9642ce3fb2280530c606dab05d2f7,audit_trails/artifacts/accepted_runtime_submissions/T3_XMK_CKKS_TADP_client_000_r9_599b764f39462676__374dccf9f39028f2.json,,,,,,,,,,,,,4ab141f58e2f99a0e81c46e738fe7da300e8d7a07b033e60a21b5a35e1bf0425,f8d1860ff2a5fbd4aca36c74c43491bdfda57fca161a9e603b25403bbbad0315,,
458,cecde8cbfaf338b42abad90d3d2cb0c1,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:42:46.073886+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,,,,,,1a14d678a54a2f7525d63f20956f6ce2,,,,,,,,,,,,,,9,VERIFIED,,,,,True,,,,,False,3EzbxuqEbbnQshTvQL3qT/lhq17dLdznxVxYoAEpv2U=,599b764f39462676ae87aa705960c10cb28da2edeb8507052813af88f229091a,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,a2d99037c0265ca9a31d04f4e700121b0078ae0b37b6f10293396b10b4cc88a7,vFczU7ZAwSe8Cho2wesmZ/HLpXk7rkw3hHnP6npxZZY=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,"T3: xMK submit share (round-level finalize), noise=0.000",reference_python,n=|logq=|scale=|scheme=alg_xmk_ckks,xmk_agg_pk:624dd6679eb640f3,,,,,,,,,5402a0347e667d2bc7450ec03cbe76e77b0106cb2020b4881910d54834a4687f,,3b54f77b74cf06bac0daef8bd201afbcfc3d02157fb86e956c5145fdd00b97bf,audit_trails/artifacts/ciphertext_attestations/T3_XMK_CKKS_TADP_client_000_r9_905edcc67f3db310__3b54f77b74cf06ba.json,,,,,,,,,,,,,,,f8d1860ff2a5fbd4aca36c74c43491bdfda57fca161a9e603b25403bbbad0315,a9bdd8c156d043e1d4e2b2f2526e9dffa789ebf2dd994041a267fc6fc236b745,,
459,db055ce6fd0579c4d4ef5fa92ce9f035,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:43:03.954798+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,1a14d678a54a2f7525d63f20956f6ce2,,,,,85c7f6e22c4fa1ddf7c24dd152e5a521625250dbedd53996d002b94fc3b862c3,29b12b1b7d58ac8f9ab6cc676757a3540c0582c13d983e53753727b6e63bd219,,,2026-08-14T11:40:22.286958+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,10,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,EHEpseQW66gRWQXRHLYNUdCO4pxULIaGSpJiFOIGihY=,4dbc12f6f5a5cc48b7b20a6a8e00e38dceb59961a7085b917b05fa98562f012c,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,c28f7d733c9218cf87f78f40621e90fc81663d9e86e6b0d0f68a1b38b5fd91e9,3Hnef+yIqzb85RmcE6vV/FIMCsX7PcNJkPvdko4QGAg=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,64f8eb684fc5d3d1cf17c58aed88873f9e9f54333b538a307486a609cae0cbec,audit_trails/artifacts/accepted_runtime_submissions/T3_XMK_CKKS_TADP_client_000_r10_4dbc12f6f5a5cc48__64f8eb684fc5d3d1.json,,,,,,,,,,,,,a9bdd8c156d043e1d4e2b2f2526e9dffa789ebf2dd994041a267fc6fc236b745,77f307a6ff973f8a194d0f45032fb8e5570788286589d3e4ddc33fadef8d24cf,,
460,90840ae0441880ddb78cb2d1e92dc411,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:43:04.527908+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,,,,,,1a14d678a54a2f7525d63f20956f6ce2,,,,,,,,,,,,,,10,VERIFIED,,,,,True,,,,,False,EHEpseQW66gRWQXRHLYNUdCO4pxULIaGSpJiFOIGihY=,4dbc12f6f5a5cc48b7b20a6a8e00e38dceb59961a7085b917b05fa98562f012c,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,0982857c7ac451222c05a6a114b6c6debb354804ab9a6d47f80c67fe48dbdd7f,3Hnef+yIqzb85RmcE6vV/FIMCsX7PcNJkPvdko4QGAg=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,"T3: xMK submit share (round-level finalize), noise=0.000",reference_python,n=|logq=|scale=|scheme=alg_xmk_ckks,xmk_agg_pk:624dd6679eb640f3,,,,,,,,,93b3d5f119baf7be5d91d21b01a77cb624adc8d2a601cb45d24609d1c3a8c75e,,bfd294bc08674ec2652dd85cc30879c142b604c90cc921ad4c56bd60e9d5151f,audit_trails/artifacts/ciphertext_attestations/T3_XMK_CKKS_TADP_client_000_r10_1c59c5ea51b82514__bfd294bc08674ec2.json,,,,,,,,,,,,,,,77f307a6ff973f8a194d0f45032fb8e5570788286589d3e4ddc33fadef8d24cf,7e97e76025f709ab54f13473987c9f95b9e59c76314947b4c2f34c0b49d0b7d1,,
461,59cfd9df45e2580f4d1df44449fa666e,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:43:21.916119+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,1a14d678a54a2f7525d63f20956f6ce2,,,,,85c7f6e22c4fa1ddf7c24dd152e5a521625250dbedd53996d002b94fc3b862c3,29b12b1b7d58ac8f9ab6cc676757a3540c0582c13d983e53753727b6e63bd219,,,2026-08-14T11:40:22.286958+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,11,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,nK5fcOAJZ3H6WE+0H7S9SegLY1LKQs8XatgE2j4EwQ0=,9eee9ce77e317f70387cf604afa32ea5669f33fbe6a3a1ca7f529782f81bb3cc,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,62d1155c476d934acbe9e130eac4fe431bcbd65a65f1f1c045928278d87aafe8,L9P02ESCal9wfNrgxgAxks3UzkzCh2xPC7XTAYOiW5U=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,f7b47ca1d586d3d3b02e8a1acea56aabc046d566e5fad3657f80a8aa348f70ba,audit_trails/artifacts/accepted_runtime_submissions/T3_XMK_CKKS_TADP_client_000_r11_9eee9ce77e317f70__f7b47ca1d586d3d3.json,,,,,,,,,,,,,7e97e76025f709ab54f13473987c9f95b9e59c76314947b4c2f34c0b49d0b7d1,9373abaad184d21d210a7eb89971a8b7729bacc782a23571137bdd897b0c8aea,,
462,5b6a1107169b33761cadc5d84467d55a,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:43:22.267710+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,,,,,,1a14d678a54a2f7525d63f20956f6ce2,,,,,,,,,,,,,,11,VERIFIED,,,,,True,,,,,False,nK5fcOAJZ3H6WE+0H7S9SegLY1LKQs8XatgE2j4EwQ0=,9eee9ce77e317f70387cf604afa32ea5669f33fbe6a3a1ca7f529782f81bb3cc,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,da715eb7568cf0eccf54617aab50655a0a8d6415f2449df36dfedb35c821e98b,L9P02ESCal9wfNrgxgAxks3UzkzCh2xPC7XTAYOiW5U=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,"T3: xMK submit share (round-level finalize), noise=0.000",reference_python,n=|logq=|scale=|scheme=alg_xmk_ckks,xmk_agg_pk:624dd6679eb640f3,,,,,,,,,f079a3521901ea703231149252dc8cf45230504c799a0de82642e33718d64b43,,8774b1b1794be3d4a1b0c6b86f28b121c882bd97c7933b1a83c52465b6941154,audit_trails/artifacts/ciphertext_attestations/T3_XMK_CKKS_TADP_client_000_r11_75c0e4ec16e38fe9__8774b1b1794be3d4.json,,,,,,,,,,,,,,,9373abaad184d21d210a7eb89971a8b7729bacc782a23571137bdd897b0c8aea,53e2530d3fcf2e5b6b1a044e5673580293f19f42119d6bc18a26afc77ce58713,,
463,0e08845eafbb63f51a49bab58267e9eb,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:43:39.644648+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,1a14d678a54a2f7525d63f20956f6ce2,,,,,85c7f6e22c4fa1ddf7c24dd152e5a521625250dbedd53996d002b94fc3b862c3,29b12b1b7d58ac8f9ab6cc676757a3540c0582c13d983e53753727b6e63bd219,,,2026-08-14T11:40:22.286958+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,12,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,GgbCC4++AV30sgvNYySQjuTZh0qEU8sTCDXa3yuG7hI=,5dda0164e03677e76a47eaa1cbd75953c22e41e280e485e11ddb89d12653c898,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,b80841576994a09401ede846f7bb0965f87c2b6d8352cde87694227d53ccee8f,EPsjD4Vc/JAtfCgL1G2726b7TN0Q3aMN0G6iLn+EsgA=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,fc2fa4df409d4a84f17f3bfc4cc8d45cc52ceb0af111c1575bbc389a1d7f679a,audit_trails/artifacts/accepted_runtime_submissions/T3_XMK_CKKS_TADP_client_000_r12_5dda0164e03677e7__fc2fa4df409d4a84.json,,,,,,,,,,,,,53e2530d3fcf2e5b6b1a044e5673580293f19f42119d6bc18a26afc77ce58713,6b4380c838dc57095c5696f147e58e5de43a8d9cb54739304b74fffdd3fefade,,
464,fdbb22ddfcfc5c60917e254d51950eae,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:43:39.995456+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T3_XMK_CKKS_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C3_CONFIDENTIAL,3,,,,,,,,,,,,,1a14d678a54a2f7525d63f20956f6ce2,,,,,,,,,,,,,,12,VERIFIED,,,,,True,,,,,False,GgbCC4++AV30sgvNYySQjuTZh0qEU8sTCDXa3yuG7hI=,5dda0164e03677e76a47eaa1cbd75953c22e41e280e485e11ddb89d12653c898,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,8183df3227ed95293f19f867affcd751a2672426d3f3298fb84a30a1f26e736f,EPsjD4Vc/JAtfCgL1G2726b7TN0Q3aMN0G6iLn+EsgA=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,"T3: xMK submit share (round-level finalize), noise=0.000",reference_python,n=|logq=|scale=|scheme=alg_xmk_ckks,xmk_agg_pk:624dd6679eb640f3,,,,,,,,,a74018ec37c0b7d9129f7e4afbcc7b5108e8419ff93144613957b4cf7821f023,,8510e0e3a95d6aaf20b2487541334c4d12e577b40b94b59d18edada4c8f70e98,audit_trails/artifacts/ciphertext_attestations/T3_XMK_CKKS_TADP_client_000_r12_629d53397512f14d__8510e0e3a95d6aaf.json,,,,,,,,,,,,,,,6b4380c838dc57095c5696f147e58e5de43a8d9cb54739304b74fffdd3fefade,4c243ecea19e42d284de1fd779c62849150c8d6a1d521bcc35f24d8e3f7a2369,,
